# Y X drop drop_diff a0 a1
1.764705882352941124e+00 3.823529411764706065e+00 2.353847897072200546e+00 -1.469681514692505520e+00 4.588851739612632768e-04 3.661227817934940149e-02
1.911764705882353033e+00 3.823529411764706065e+00 2.408410166868215185e+00 -1.415119244896490880e+00 3.073751007011694936e-04 2.536721666143540097e-02
2.058823529411764941e+00 3.823529411764706065e+00 2.471062451356908607e+00 -1.352466960407797458e+00 2.116995157005826676e-04 1.749452573242364639e-02
2.205882352941176627e+00 3.823529411764706065e+00 2.543098905504824980e+00 -1.280430506259881085e+00 1.504336382189985658e-04 1.202353390781076350e-02
2.352941176470588314e+00 3.823529411764706065e+00 2.620498793943180971e+00 -1.203030617821525095e+00 1.102671225864370610e-04 8.255767336982794760e-03
2.500000000000000000e+00 3.823529411764706065e+00 2.706629138423701786e+00 -1.116900273341004279e+00 8.328440846733768275e-05 5.667258029340316305e-03
2.647058823529411686e+00 3.823529411764706065e+00 2.797513327649989279e+00 -1.026016084114716787e+00 6.479816327332222909e-05 3.879942752503214194e-03
2.794117647058823817e+00 3.823529411764706065e+00 2.891917800053005472e+00 -9.316116117117005935e-01 5.176174778307404304e-05 2.655148350446478230e-03
2.941176470588235503e+00 3.823529411764706065e+00 2.991722112943259404e+00 -8.318072988214466612e-01 4.238139058376366871e-05 1.814140632681059996e-03
3.088235294117647189e+00 3.823529411764706065e+00 3.093453824044662959e+00 -7.300755877200431065e-01 3.553490915056863313e-05 1.237347577053522123e-03
3.235294117647058876e+00 3.823529411764706065e+00 3.197678652918775288e+00 -6.258507588459307769e-01 3.046925885632829182e-05 8.454811786933308891e-04
3.382352941176470562e+00 3.823529411764706065e+00 3.300191284757900689e+00 -5.233381270068053759e-01 2.667603353657265161e-05 5.788424663199720965e-04
3.529411764705882248e+00 3.823529411764706065e+00 3.403795884316602294e+00 -4.197335274481037715e-01 2.387348627705505405e-05 3.985075283930456652e-04
3.676470588235294379e+00 3.823529411764706065e+00 3.504254366150343358e+00 -3.192750456143627069e-01 2.178898211583421026e-05 2.767997086342991256e-04
3.823529411764706065e+00 3.823529411764706065e+00 3.601032464891639417e+00 -2.224969468730666478e-01 2.037612880065037466e-05 1.945988230390246652e-04
3.970588235294117752e+00 3.823529411764706065e+00 3.694582910126090081e+00 -1.289465016386159846e-01 1.948311451153969179e-05 1.390454611078655890e-04
4.117647058823529882e+00 3.823529411764706065e+00 3.783203685298118124e+00 -4.032572646658794113e-02 1.908934970502255873e-05 1.014858584251564601e-04
4.264705882352941124e+00 3.823529411764706065e+00 3.865454909057144839e+00 4.192549729243877366e-02 1.911446741627762614e-05 7.566768617047824432e-05
4.411764705882353255e+00 3.823529411764706065e+00 3.940337442644086252e+00 1.168080308793801869e-01 1.958745233689817338e-05 5.799648795720462930e-05
4.558823529411764497e+00 3.823529411764706065e+00 4.007356847645006326e+00 1.838274358803002606e-01 2.055224752780493674e-05 4.584207365260707694e-05
4.705882352941176627e+00 3.823529411764706065e+00 4.068389184110472456e+00 2.448597723457663911e-01 2.208677709093800993e-05 3.736811234207643607e-05
4.852941176470588758e+00 3.823529411764706065e+00 4.117081737819765053e+00 2.935523260550589875e-01 2.422914137739788472e-05 3.145895693578639217e-05
5.000000000000000000e+00 3.823529411764706065e+00 4.160422591532644709e+00 3.368931797679386442e-01 2.716694490887014651e-05 2.748953923095578963e-05
0.000000000000000000e+00 3.970588235294117752e+00 2.432741813132498709e+00 -1.537846422161619042e+00 9.251907940602652203e-02 4.943181953143193086e-01
1.470588235294117696e-01 3.970588235294117752e+00 2.391503285956335656e+00 -1.579084949337782096e+00 6.146771619883724391e-02 4.682389233096582171e-01
2.941176470588235392e-01 3.970588235294117752e+00 2.355503114745084670e+00 -1.615085120549033082e+00 4.002593798408933534e-02 4.281728370070843614e-01
4.411764705882352811e-01 3.970588235294117752e+00 2.325532532719952972e+00 -1.645055702574164780e+00 2.553927887493695828e-02 3.778365193282390844e-01
5.882352941176470784e-01 3.970588235294117752e+00 2.300545512275043336e+00 -1.670042723019074415e+00 1.603393553370533950e-02 3.212801455160329001e-01
7.352941176470588758e-01 3.970588235294117752e+00 2.283869793000481874e+00 -1.686718442293635878e+00 9.920957945183323315e-03 2.633019104340941219e-01
8.823529411764705621e-01 3.970588235294117752e+00 2.277233411340634284e+00 -1.693354823953483468e+00 6.064989274765371710e-03 2.082360865177512177e-01
1.029411764705882470e+00 3.970588235294117752e+00 2.277237277058292264e+00 -1.693350958235825487e+00 3.688615321576558907e-03 1.591432142721452281e-01
1.176470588235294157e+00 3.970588235294117752e+00 2.287628521013721716e+00 -1.682959714280396035e+00 2.238451249502944156e-03 1.180533268536016339e-01
1.323529411764705843e+00 3.970588235294117752e+00 2.306627125138560608e+00 -1.663961110155557144e+00 1.368463340563284922e-03 8.537096977799184250e-02
1.470588235294117752e+00 3.970588235294117752e+00 2.334501377883263729e+00 -1.636086857410854023e+00 8.477808014395933102e-04 6.067258371206783046e-02
1.617647058823529438e+00 3.970588235294117752e+00 2.371567385348736234e+00 -1.599020849945381517e+00 5.339282785889011085e-04 4.241328740615291082e-02
1.764705882352941124e+00 3.970588235294117752e+00 2.419616247137442500e+00 -1.550971988156675252e+00 3.445204363083403834e-04 2.937828100651550603e-02
1.911764705882353033e+00 3.970588235294117752e+00 2.474653372629257220e+00 -1.495934862664860532e+00 2.285035182313451972e-04 2.017978226224666910e-02
2.058823529411764941e+00 3.970588235294117752e+00 2.539227630694221638e+00 -1.431360604599896114e+00 1.562582802032497838e-04 1.380498406070448936e-02
2.205882352941176627e+00 3.970588235294117752e+00 2.610447174209832077e+00 -1.360141061084285674e+00 1.100899137376109611e-04 9.409788328275846270e-03
2.352941176470588314e+00 3.970588235294117752e+00 2.689866774645709224e+00 -1.280721460648408527e+00 7.999772323071691895e-05 6.408998522012500018e-03
2.500000000000000000e+00 3.970588235294117752e+00 2.776631854265813715e+00 -1.193956381028304037e+00 5.986133654909288999e-05 4.351277578994370426e-03
2.647058823529411686e+00 3.970588235294117752e+00 2.868277398330822514e+00 -1.102310836963295237e+00 4.610555179683237459e-05 2.944877285860712530e-03
2.794117647058823817e+00 3.970588235294117752e+00 2.962329493072020092e+00 -1.008258742222097659e+00 3.646925507151419573e-05 1.991039852697538883e-03
2.941176470588235503e+00 3.970588235294117752e+00 3.063759885181832843e+00 -9.068283501122849088e-01 2.957664143991122613e-05 1.345691815290356048e-03
3.088235294117647189e+00 3.970588235294117752e+00 3.164790174135888812e+00 -8.057980611582289399e-01 2.458353963900889859e-05 9.068207367028439329e-04
3.235294117647058876e+00 3.970588235294117752e+00 3.268785118503114706e+00 -7.018031167910030454e-01 2.090094048208166093e-05 6.126188717473226523e-04
3.382352941176470562e+00 3.970588235294117752e+00 3.371081537990262333e+00 -5.995066973038554181e-01 1.817646131937870031e-05 4.153072406001426871e-04
3.529411764705882248e+00 3.970588235294117752e+00 3.473232271840002383e+00 -4.973559634541153684e-01 1.619105790559141191e-05 2.839788368121377556e-04
3.676470588235294379e+00 3.970588235294117752e+00 3.572618786568886318e+00 -3.979694487252314339e-01 1.477655332463371680e-05 1.963702651744827327e-04
3.823529411764706065e+00 3.970588235294117752e+00 3.669211035872177007e+00 -3.013771994219407446e-01 1.380043789899466325e-05 1.375554104084632430e-04
3.970588235294117752e+00 3.970588235294117752e+00 3.761255586825689168e+00 -2.093326484684285838e-01 1.321641714261884474e-05 9.828587254216784299e-05
4.117647058823529882e+00 3.970588235294117752e+00 3.848908438312906632e+00 -1.216797969812111191e-01 1.298697017698728100e-05 7.175783587256533418e-05
4.264705882352941124e+00 3.970588235294117752e+00 3.929633980576619390e+00 -4.095425471749836177e-02 1.307404671037907851e-05 5.373907476593761044e-05
4.411764705882353255e+00 3.970588235294117752e+00 4.002788514844406897e+00 3.220027955028914590e-02 1.347840196264185416e-05 4.137164931690935019e-05
4.558823529411764497e+00 3.970588235294117752e+00 4.068657203979157089e+00 9.806896868503933717e-02 1.426104278991607674e-05 3.289831351659469345e-05
4.705882352941176627e+00 3.970588235294117752e+00 4.126064175609881701e+00 1.554759403157639497e-01 1.542009562045715783e-05 2.698490175305611814e-05
4.852941176470588758e+00 3.970588235294117752e+00 4.174429213172489384e+00 2.038409778783716320e-01 1.707635623151291640e-05 2.295854613923330702e-05
5.000000000000000000e+00 3.970588235294117752e+00 4.215276184582776864e+00 2.446879492886591123e-01 1.929901106298072429e-05 2.023198009427077654e-05
0.000000000000000000e+00 4.117647058823529882e+00 2.472305660320749610e+00 -1.645341398502780272e+00 8.929552876270888118e-02 4.691572581206427395e-01
1.470588235294117696e-01 4.117647058823529882e+00 2.433502933052055894e+00 -1.684144125771473988e+00 5.825617262384529677e-02 4.389548480738094671e-01
2.941176470588235392e-01 4.117647058823529882e+00 2.398412151576708506e+00 -1.719234907246821376e+00 3.709120949676488616e-02 3.956014868013308927e-01
4.411764705882352811e-01 4.117647058823529882e+00 2.371499103331604630e+00 -1.746147955491925252e+00 2.317079728472301245e-02 3.433071909252472520e-01
5.882352941176470784e-01 4.117647058823529882e+00 2.349630865675676361e+00 -1.768016193147853521e+00 1.422467810115078321e-02 2.869040236280914202e-01
7.352941176470588758e-01 4.117647058823529882e+00 2.335411736052890763e+00 -1.782235322770639119e+00 8.605972137484542775e-03 2.311025395102288549e-01
8.823529411764705621e-01 4.117647058823529882e+00 2.331219485970950078e+00 -1.786427572852579804e+00 5.153625391363211156e-03 1.796953273447543520e-01
1.029411764705882470e+00 4.117647058823529882e+00 2.332966846397186877e+00 -1.784680212426343004e+00 3.072773193988336676e-03 1.354154394620757929e-01
1.176470588235294157e+00 4.117647058823529882e+00 2.345212362543079188e+00 -1.772434696280450694e+00 1.837910948460867461e-03 9.916947135684672787e-02
1.323529411764705843e+00 4.117647058823529882e+00 2.365665391723316358e+00 -1.751981667100213524e+00 1.107578854362818678e-03 7.101517565959025724e-02
1.470588235294117752e+00 4.117647058823529882e+00 2.395148591442448183e+00 -1.722498467381081699e+00 6.771514745488936386e-04 4.996268296175761237e-02
1.617647058823529438e+00 4.117647058823529882e+00 2.434689798300073704e+00 -1.682957260523456178e+00 4.227921415255236817e-04 3.469789093316698325e-02
1.764705882352941124e+00 4.117647058823529882e+00 2.483181511796685559e+00 -1.634465547026844323e+00 2.707926358568082384e-04 2.385499160983825181e-02
1.911764705882353033e+00 4.117647058823529882e+00 2.539853972776885627e+00 -1.577793086046644255e+00 1.780482569684790342e-04 1.627694421034220351e-02
2.058823529411764941e+00 4.117647058823529882e+00 2.606696956009530108e+00 -1.510950102813999774e+00 1.207631149018561595e-04 1.105524269864555098e-02
2.205882352941176627e+00 4.117647058823529882e+00 2.680176321146212182e+00 -1.437470737677317700e+00 8.436537142466067726e-05 7.479560580256144030e-03
2.352941176470588314e+00 4.117647058823529882e+00 2.759539167995562980e+00 -1.358107890827966902e+00 6.085898051131126229e-05 5.049271893895672034e-03
2.500000000000000000e+00 4.117647058823529882e+00 2.844785432590655194e+00 -1.272861626232874688e+00 4.515337819051784909e-05 3.393529459137899738e-03
2.647058823529411686e+00 4.117647058823529882e+00 2.937404911331464863e+00 -1.180242147492065019e+00 3.445533609265881832e-05 2.276531465048414315e-03
2.794117647058823817e+00 4.117647058823529882e+00 3.034087015743906601e+00 -1.083560043079623281e+00 2.700034280082025051e-05 1.521196337124532333e-03
2.941176470588235503e+00 4.117647058823529882e+00 3.133457783231005767e+00 -9.841892755925241154e-01 2.171958925257102635e-05 1.016696694774326705e-03
3.088235294117647189e+00 4.117647058823529882e+00 3.234677183941652157e+00 -8.829698748818777254e-01 1.789095751607803285e-05 6.790694389142186904e-04
3.235294117647058876e+00 4.117647058823529882e+00 3.337947532019386543e+00 -7.796995268041433391e-01 1.510851668955084176e-05 4.550917559386363103e-04
3.382352941176470562e+00 4.117647058823529882e+00 3.440072956942925142e+00 -6.775741018806047400e-01 1.309255576457465665e-05 3.065831783733699231e-04
3.529411764705882248e+00 4.117647058823529882e+00 3.541808646508889602e+00 -5.758384123146402800e-01 1.161540959345085633e-05 2.084783124274994313e-04
3.676470588235294379e+00 4.117647058823529882e+00 3.640837606307393948e+00 -4.768094525161359343e-01 1.058280007427648318e-05 1.436423721533888938e-04
3.823529411764706065e+00 4.117647058823529882e+00 3.736445317073668448e+00 -3.812017417498614336e-01 9.892340989939819119e-06 1.006954107749229578e-04
3.970588235294117752e+00 4.117647058823529882e+00 3.826210442593562355e+00 -2.914366162299675267e-01 9.498205681458194563e-06 7.197179948771312600e-05
4.117647058823529882e+00 4.117647058823529882e+00 3.912471153493441989e+00 -2.051759053300878932e-01 9.362807375596855547e-06 5.272807706001398986e-05
4.264705882352941124e+00 4.117647058823529882e+00 3.992114439933450942e+00 -1.255326188900789397e-01 9.466706620697141374e-06 3.965707663957225527e-05
4.411764705882353255e+00 4.117647058823529882e+00 4.063690298806212908e+00 -5.395676001731697369e-02 9.827375816328570506e-06 3.074563634299075658e-05
4.558823529411764497e+00 4.117647058823529882e+00 4.127535839618182933e+00 9.888780794653051487e-03 1.044380113931846222e-05 2.456708382652999381e-05
4.705882352941176627e+00 4.117647058823529882e+00 4.183253338303712709e+00 6.560627948018282751e-02 1.138132709015884197e-05 2.033346009028724250e-05
4.852941176470588758e+00 4.117647058823529882e+00 4.230932927846279057e+00 1.132858690227491749e-01 1.269727327018761376e-05 1.744645367368545351e-05
5.000000000000000000e+00 4.117647058823529882e+00 4.269050843528958694e+00 1.514037847054288122e-01 1.445102753569841492e-05 1.552031157390508756e-05
0.000000000000000000e+00 4.264705882352941124e+00 2.510106782089427391e+00 -1.754599100263513733e+00 8.634479748034051827e-02 4.420195595597974925e-01
1.470588235294117696e-01 4.264705882352941124e+00 2.474398680427348118e+00 -1.790307201925593006e+00 5.538964094904523516e-02 4.082012235997730665e-01
2.941176470588235392e-01 4.264705882352941124e+00 2.442455010306705532e+00 -1.822250872046235592e+00 3.466993269275302908e-02 3.623908808773814716e-01
4.411764705882352811e-01 4.264705882352941124e+00 2.416299885173792905e+00 -1.848405997179148219e+00 2.123481299597879124e-02 3.096603977016196829e-01
5.882352941176470784e-01 4.264705882352941124e+00 2.397416364688501833e+00 -1.867289517664439291e+00 1.278749244974079595e-02 2.547824399302336951e-01
7.352941176470588758e-01 4.264705882352941124e+00 2.386576617285364410e+00 -1.878129265067576714e+00 7.598491914566007747e-03 2.022370886872995599e-01
8.823529411764705621e-01 4.264705882352941124e+00 2.381841074651100953e+00 -1.882864807701840171e+00 4.475385918288528678e-03 1.550288075692785594e-01
1.029411764705882470e+00 4.264705882352941124e+00 2.387515174055196088e+00 -1.877190708297745037e+00 2.631728235526230742e-03 1.154106818575709181e-01
1.176470588235294157e+00 4.264705882352941124e+00 2.400653955553203378e+00 -1.864051926799737746e+00 1.554348871757465361e-03 8.372766455024038823e-02
1.323529411764705843e+00 4.264705882352941124e+00 2.423027378118075781e+00 -1.841678504234865343e+00 9.279207114593102405e-04 5.951834438976513070e-02
1.470588235294117752e+00 4.264705882352941124e+00 2.456177174275901542e+00 -1.808528708077039582e+00 5.628968290370147233e-04 4.155991515514571161e-02
1.617647058823529438e+00 4.264705882352941124e+00 2.497683348707678164e+00 -1.767022533645262961e+00 3.489705490416064918e-04 2.868539451823564485e-02
1.764705882352941124e+00 4.264705882352941124e+00 2.546676888103664993e+00 -1.718028994249276131e+00 2.221237843877662882e-04 1.961437052112170037e-02
1.911764705882353033e+00 4.264705882352941124e+00 2.606366432815714340e+00 -1.658339449537226784e+00 1.452417607416798021e-04 1.330569679178432267e-02
2.058823529411764941e+00 4.264705882352941124e+00 2.672208701370199613e+00 -1.592497180982741511e+00 9.790504911210815735e-05 8.984015104178406930e-03
2.205882352941176627e+00 4.264705882352941124e+00 2.745807439263296512e+00 -1.518898443089644612e+00 6.795484696898143378e-05 6.039415739843718642e-03
2.352941176470588314e+00 4.264705882352941124e+00 2.827597680402819336e+00 -1.437108201950121789e+00 4.860919221702544022e-05 4.038881982502508412e-03
2.500000000000000000e+00 4.264705882352941124e+00 2.913884896289173021e+00 -1.350820986063768103e+00 3.578540423037826620e-05 2.694210593654301333e-03
2.647058823529411686e+00 4.264705882352941124e+00 3.007034095915898320e+00 -1.257671786437042805e+00 2.708502516238567642e-05 1.790254575311761793e-03
2.794117647058823817e+00 4.264705882352941124e+00 3.103640259918861055e+00 -1.161065622434080069e+00 2.105025503195273663e-05 1.186452400725786054e-03
2.941176470588235503e+00 4.264705882352941124e+00 3.202747791931629617e+00 -1.061958090421311507e+00 1.678357255792020558e-05 7.852415796097672986e-04
3.088235294117647189e+00 4.264705882352941124e+00 3.304379277039556584e+00 -9.603266053133845404e-01 1.374367704396616566e-05 5.210031457468130818e-04
3.235294117647058876e+00 4.264705882352941124e+00 3.406709676287457356e+00 -8.579962060654837686e-01 1.154205587431221700e-05 3.466702685401817766e-04
3.382352941176470562e+00 4.264705882352941124e+00 3.507532052910970144e+00 -7.571738294419709803e-01 9.964404122429308664e-06 2.327293650347215398e-04
3.529411764705882248e+00 4.264705882352941124e+00 3.608640605348776731e+00 -6.560652770041643933e-01 8.827578222068653682e-06 1.580194824301452768e-04
3.676470588235294379e+00 4.264705882352941124e+00 3.707277427454557905e+00 -5.574284548983832188e-01 8.035390934168998859e-06 1.088396229614916022e-04
3.823529411764706065e+00 4.264705882352941124e+00 3.801584995774888398e+00 -4.631208865780527262e-01 7.517107456517787363e-06 7.639685126934642764e-05
3.970588235294117752e+00 4.264705882352941124e+00 3.890874913225562004e+00 -3.738309691273791202e-01 7.238435542634600881e-06 5.477036445272959794e-05
4.117647058823529882e+00 4.264705882352941124e+00 3.976367825792896937e+00 -2.883380565600441869e-01 7.156801680959517210e-06 4.027668738923828140e-05
4.264705882352941124e+00 4.264705882352941124e+00 4.053380808296235926e+00 -2.113250740567051977e-01 7.276739482600120305e-06 3.051718917352756031e-05
4.411764705882353255e+00 4.264705882352941124e+00 4.123982769778947954e+00 -1.407231125739931699e-01 7.579468519361306842e-06 2.378965294889831089e-05
4.558823529411764497e+00 4.264705882352941124e+00 4.186122132310237554e+00 -7.858375004270357067e-02 8.111276458968704676e-06 1.917863082405439187e-05
4.705882352941176627e+00 4.264705882352941124e+00 4.239053570837350016e+00 -2.565231151559110856e-02 8.884504438647496151e-06 1.599421200732670923e-05
4.852941176470588758e+00 4.264705882352941124e+00 4.285050540426139420e+00 2.034465807319829622e-02 9.952378649236557397e-06 1.383450219994043812e-05
5.000000000000000000e+00 4.264705882352941124e+00 4.321672912481426820e+00 5.696703012848569614e-02 1.140607008167503543e-05 1.243185999871554324e-05
0.000000000000000000e+00 4.411764705882353255e+00 2.547190776226481823e+00 -1.864573929655871432e+00 8.363768154110935715e-02 4.132411192265420530e-01
1.470588235294117696e-01 4.411764705882353255e+00 2.512812585204676985e+00 -1.898952120677676270e+00 5.285165196817562944e-02 3.766026151025773649e-01
2.941176470588235392e-01 4.411764705882353255e+00 2.484121745432780415e+00 -1.927642960449572840e+00 3.261242604835878911e-02 3.299489723654053797e-01
4.411764705882352811e-01 4.411764705882353255e+00 2.459993653281297377e+00 -1.951771052601055878e+00 1.965686851919708905e-02 2.778171182988959376e-01
5.882352941176470784e-01 4.411764705882353255e+00 2.444781764831541082e+00 -1.966982941050812173e+00 1.166660590632990352e-02 2.253066444829675830e-01
7.352941176470588758e-01 4.411764705882353255e+00 2.435895589706120745e+00 -1.975869116176232509e+00 6.838761207296353319e-03 1.766002603706145757e-01
8.823529411764705621e-01 4.411764705882353255e+00 2.434818086918341340e+00 -1.976946618964011915e+00 3.983419824901850148e-03 1.339857567603503496e-01
1.029411764705882470e+00 4.411764705882353255e+00 2.440272833523053908e+00 -1.971491872359299347e+00 2.317444115355398945e-03 9.880559085300567868e-02
1.176470588235294157e+00 4.411764705882353255e+00 2.456444166005152141e+00 -1.955320539877201114e+00 1.358298940239679922e-03 7.113747387840559100e-02
1.323529411764705843e+00 4.411764705882353255e+00 2.481131240881727429e+00 -1.930633465000625826e+00 8.059345854341204646e-04 5.021216138612049490e-02
1.470588235294117752e+00 4.411764705882353255e+00 2.515914724211486764e+00 -1.895849981670866491e+00 4.867999683445075514e-04 3.495141918409692267e-02
1.617647058823529438e+00 4.411764705882353255e+00 2.558319372293210492e+00 -1.853445333589142763e+00 3.004659930090134812e-04 2.399030445453210342e-02
1.764705882352941124e+00 4.411764705882353255e+00 2.609576344887350352e+00 -1.802188360995002903e+00 1.903769000706742641e-04 1.633865661046199000e-02
1.911764705882353033e+00 4.411764705882353255e+00 2.668382576983364896e+00 -1.743382128898988359e+00 1.240137307228126283e-04 1.103700949141169299e-02
2.058823529411764941e+00 4.411764705882353255e+00 2.737055494410046474e+00 -1.674709211472306780e+00 8.310128633746709963e-05 7.403929485903332393e-03
2.205882352941176627e+00 4.411764705882353255e+00 2.813103544032346193e+00 -1.598661161850007062e+00 5.734315828523358320e-05 4.945937848075914259e-03
2.352941176470588314e+00 4.411764705882353255e+00 2.894597326883557642e+00 -1.517167378998795613e+00 4.073390726165250817e-05 3.284777962176947067e-03
2.500000000000000000e+00 4.411764705882353255e+00 2.982377146159815418e+00 -1.429387559722537837e+00 2.979109463133462862e-05 2.175745652773538544e-03
2.647058823529411686e+00 4.411764705882353255e+00 3.074532851343182216e+00 -1.337231854539171039e+00 2.237426384499343999e-05 1.434685282189060527e-03
2.794117647058823817e+00 4.411764705882353255e+00 3.170645823505569894e+00 -1.241118882376783361e+00 1.726160469139904083e-05 9.436122724643710834e-04
2.941176470588235503e+00 4.411764705882353255e+00 3.270524044515207951e+00 -1.141240661367145304e+00 1.367793028076313316e-05 6.207623759315198178e-04
3.088235294117647189e+00 4.411764705882353255e+00 3.372100346514944835e+00 -1.039664359367408419e+00 1.114433492314281729e-05 4.100030603074772580e-04
3.235294117647058876e+00 4.411764705882353255e+00 3.474558192435555526e+00 -9.372065134467977288e-01 9.324532524053269977e-06 2.721047498918528870e-04
3.382352941176470562e+00 4.411764705882353255e+00 3.575289232425833852e+00 -8.364754734565194028e-01 8.012810030515037462e-06 1.819934669797166997e-04
3.529411764705882248e+00 4.411764705882353255e+00 3.675245317058648098e+00 -7.365193888237051567e-01 7.100006302786549700e-06 1.236558315325950533e-04
3.676470588235294379e+00 4.411764705882353255e+00 3.771521762245021669e+00 -6.402429436373315852e-01 6.468682956664614245e-06 8.541807834007779344e-05
3.823529411764706065e+00 4.411764705882353255e+00 3.865274613351456168e+00 -5.464900925308970869e-01 6.064588662274156700e-06 6.012017201674907792e-05
3.970588235294117752e+00 4.411764705882353255e+00 3.953990715071972861e+00 -4.577739908103803934e-01 5.848391919188955899e-06 4.334105724445187882e-05
4.117647058823529882e+00 4.411764705882353255e+00 4.038052599542407251e+00 -3.737121063399460041e-01 5.800860398594662378e-06 3.209310424729026304e-05
4.264705882352941124e+00 4.411764705882353255e+00 4.112443046815371872e+00 -2.993216590669813826e-01 5.918138684566009720e-06 2.446225257398599822e-05
4.411764705882353255e+00 4.411764705882353255e+00 4.181437339718563351e+00 -2.303273661637899039e-01 6.194470931986808897e-06 1.921420409216920648e-05
4.558823529411764497e+00 4.411764705882353255e+00 4.242363167584978001e+00 -1.694015382973752537e-01 6.654600738464927619e-06 1.561632986983201561e-05
4.705882352941176627e+00 4.411764705882353255e+00 4.295138562074166444e+00 -1.166261438081868107e-01 7.330309561621665638e-06 1.315457873768878397e-05
4.852941176470588758e+00 4.411764705882353255e+00 4.339171031387328625e+00 -7.259367449502462932e-02 8.236148159509067338e-06 1.146660772138615215e-05
5.000000000000000000e+00 4.411764705882353255e+00 4.372975097276374790e+00 -3.878960860597846505e-02 9.478046079409042907e-06 1.038832972241848441e-05
0.000000000000000000e+00 4.558823529411764497e+00 2.585181711608342869e+00 -1.973641817803421628e+00 8.106378251471549334e-02 3.834120968377384697e-01
1.470588235294117696e-01 4.558823529411764497e+00 2.552884453126142095e+00 -2.005939076285622402e+00 5.068916906589010507e-02 3.454439100188025358e-01
2.941176470588235392e-01 4.558823529411764497e+00 2.525621616603110020e+00 -2.033201912808654477e+00 3.087056311045570378e-02 2.985188427409263268e-01
4.411764705882352811e-01 4.558823529411764497e+00 2.506570327655587072e+00 -2.052253201756177425e+00 1.840838621842836101e-02 2.482576898371256502e-01
5.882352941176470784e-01 4.558823529411764497e+00 2.492151147675626177e+00 -2.066672381736138320e+00 1.080218037113317951e-02 1.990365337446972915e-01
7.352941176470588758e-01 4.558823529411764497e+00 2.485097639204172815e+00 -2.073725890207591682e+00 6.274292765503304732e-03 1.542797361353740737e-01
8.823529411764705621e-01 4.558823529411764497e+00 2.485512475611678429e+00 -2.073311053800086068e+00 3.626546738335705965e-03 1.159674227125138263e-01
1.029411764705882470e+00 4.558823529411764497e+00 2.494441795064199052e+00 -2.064381734347565445e+00 2.099770220398290265e-03 8.491666175205082878e-02
1.176470588235294157e+00 4.558823529411764497e+00 2.513249714549954827e+00 -2.045573814861809669e+00 1.226107633522347147e-03 6.089342762186853580e-02
1.323529411764705843e+00 4.558823529411764497e+00 2.540136459771383137e+00 -2.018687069640381360e+00 7.247876471964394100e-04 4.277017827131286004e-02
1.470588235294117752e+00 4.558823529411764497e+00 2.574459536484789979e+00 -1.984363992926974518e+00 4.366365670165357326e-04 2.964890390276376381e-02
1.617647058823529438e+00 4.558823529411764497e+00 2.618804788967609820e+00 -1.940018740444154677e+00 2.690181305816043318e-04 2.031047768314379887e-02
1.764705882352941124e+00 4.558823529411764497e+00 2.671951757410352624e+00 -1.886871772001411873e+00 1.700520126854049904e-04 1.378126954928495830e-02
1.911764705882353033e+00 4.558823529411764497e+00 2.732303278163416671e+00 -1.826520251248347826e+00 1.104540776086365548e-04 9.277142665204608785e-03
2.058823529411764941e+00 4.558823529411764497e+00 2.802238651308152306e+00 -1.756584878103612191e+00 7.375142285496524158e-05 6.195012549783396501e-03
2.205882352941176627e+00 4.558823529411764497e+00 2.877391182221331611e+00 -1.681432347190432885e+00 5.066508826342316490e-05 4.115132730389147245e-03
2.352941176470588314e+00 4.558823529411764497e+00 2.960046449350720366e+00 -1.598777080061044131e+00 3.582741399318660269e-05 2.722296784613340362e-03
2.500000000000000000e+00 4.558823529411764497e+00 3.048982218533895505e+00 -1.509841310877868992e+00 2.600267418040052463e-05 1.788307175376284723e-03
2.647058823529411686e+00 4.558823529411764497e+00 3.142017383847253154e+00 -1.416806145564511343e+00 1.943867297165589257e-05 1.173522326992554321e-03
2.794117647058823817e+00 4.558823529411764497e+00 3.238692075107004520e+00 -1.320131454304759977e+00 1.490790388280303332e-05 7.678415083434469903e-04
2.941176470588235503e+00 4.558823529411764497e+00 3.338308616437379861e+00 -1.220514912974384636e+00 1.176162361154837799e-05 5.038222919128540391e-04
3.088235294117647189e+00 4.558823529411764497e+00 3.439219245129943481e+00 -1.119604284281821016e+00 9.546369816849111962e-06 3.314567149482527736e-04
3.235294117647058876e+00 4.558823529411764497e+00 3.540947731267363618e+00 -1.017875798144400878e+00 7.957251574243728561e-06 2.197293001426725394e-04
3.382352941176470562e+00 4.558823529411764497e+00 3.641858176284757942e+00 -9.169653531270065550e-01 6.836834955669495878e-06 1.473843639646807652e-04
3.529411764705882248e+00 4.558823529411764497e+00 3.739721600890047792e+00 -8.191019285217167045e-01 6.053331755637673741e-06 1.003135732535067432e-04
3.676470588235294379e+00 4.558823529411764497e+00 3.836444823982875008e+00 -7.223787054288894893e-01 5.517629587013278280e-06 6.952545604364350474e-05
3.823529411764706065e+00 4.558823529411764497e+00 3.929302168908323178e+00 -6.295213605034413185e-01 5.182967372394002442e-06 4.920793825798453565e-05
3.970588235294117752e+00 4.558823529411764497e+00 4.016376123673798482e+00 -5.424474057379660152e-01 5.008951160501834512e-06 3.570069358583953940e-05
