# Y X speed speed_diff a0 a1
1.470588235294117752e+00 3.823529411764706065e+00 5.566572948379831409e+00 1.743043536615125344e+00 5.506374574947279533e-04 6.322390899167914524e-01
1.617647058823529438e+00 3.823529411764706065e+00 5.557122384640370782e+00 1.733592972875664717e+00 4.344484945566445908e-04 6.154290972489091516e-01
1.764705882352941124e+00 3.823529411764706065e+00 5.543004419012851791e+00 1.719475007248145726e+00 3.441765965241745315e-04 5.953496978364860581e-01
1.911764705882353033e+00 3.823529411764706065e+00 5.523227957623348061e+00 1.699698545858641996e+00 2.736969905526824435e-04 5.714032105364406089e-01
2.058823529411764941e+00 3.823529411764706065e+00 5.503220354943950454e+00 1.679690943179244389e+00 2.183407768117162705e-04 5.434278486839798639e-01
2.205882352941176627e+00 3.823529411764706065e+00 5.479088995050021005e+00 1.655559583285314940e+00 1.750109070884945609e-04 5.109683656339848445e-01
2.352941176470588314e+00 3.823529411764706065e+00 5.453296109884800735e+00 1.629766698120094670e+00 1.406353419238362068e-04 4.745103879080482256e-01
2.500000000000000000e+00 3.823529411764706065e+00 5.423961095664041387e+00 1.600431683899335322e+00 1.132982759395718226e-04 4.335702434784979853e-01
2.647058823529411686e+00 3.823529411764706065e+00 5.396613107301565293e+00 1.573083695536859228e+00 9.142793874766122031e-05 3.894748401129173310e-01
2.794117647058823817e+00 3.823529411764706065e+00 5.365689178370054435e+00 1.542159766605348370e+00 7.372029932863755205e-05 3.430443550878874981e-01
2.941176470588235503e+00 3.823529411764706065e+00 5.335037305125032603e+00 1.511507893360326538e+00 5.946292608081882937e-05 2.957041480505160358e-01
3.088235294117647189e+00 3.823529411764706065e+00 5.307521582198224230e+00 1.483992170433518165e+00 4.792768425860389689e-05 2.494694363735656950e-01
3.235294117647058876e+00 3.823529411764706065e+00 5.279253581705457776e+00 1.455724169940751711e+00 3.856942194778112751e-05 2.056369535061285114e-01
3.382352941176470562e+00 3.823529411764706065e+00 5.252069177476842654e+00 1.428539765712136589e+00 3.112701371621228390e-05 1.659895947873971656e-01
3.529411764705882248e+00 3.823529411764706065e+00 5.227805589676093767e+00 1.404276177911387702e+00 2.516248778759180320e-05 1.313629586721351827e-01
3.676470588235294379e+00 3.823529411764706065e+00 5.202179479102619908e+00 1.378650067337913843e+00 2.045656475989811042e-05 1.020455959922352968e-01
3.823529411764706065e+00 3.823529411764706065e+00 5.181920386744909734e+00 1.358390974980203669e+00 1.676277042148946223e-05 7.816807332143306530e-02
3.970588235294117752e+00 3.823529411764706065e+00 5.160836679677490935e+00 1.337307267912784869e+00 1.389677112861744293e-05 5.928679314494639946e-02
4.117647058823529882e+00 3.823529411764706065e+00 5.143071692521276717e+00 1.319542280756570651e+00 1.172497804963959359e-05 4.468970433790481894e-02
4.264705882352941124e+00 3.823529411764706065e+00 5.125744206989200968e+00 1.302214795224494903e+00 1.008111895990444122e-05 3.355782162672864277e-02
4.411764705882353255e+00 3.823529411764706065e+00 5.110598470454409181e+00 1.287069058689703116e+00 8.867757480984053188e-06 2.526267084806830057e-02
4.558823529411764497e+00 3.823529411764706065e+00 5.097991739412139012e+00 1.274462327647432947e+00 8.012121388163405354e-06 1.912544744643739775e-02
4.705882352941176627e+00 3.823529411764706065e+00 5.085201948664294314e+00 1.261672536899588248e+00 7.456971331589409789e-06 1.460307913962283384e-02
4.852941176470588758e+00 3.823529411764706065e+00 5.075628903589789687e+00 1.252099491825083621e+00 7.156357614992135177e-06 1.128089214513705064e-02
5.000000000000000000e+00 3.823529411764706065e+00 5.063938121516752489e+00 1.240408709752046423e+00 7.118219772767474561e-06 8.852851556537744832e-03
0.000000000000000000e+00 3.970588235294117752e+00 5.373086893855359314e+00 1.402498658561241562e+00 4.596932859379024294e-03 6.116109620207306197e-01
1.470588235294117696e-01 3.970588235294117752e+00 5.430764762366553811e+00 1.460176527072436059e+00 3.795503097871627887e-03 6.372294639463295107e-01
2.941176470588235392e-01 3.970588235294117752e+00 5.481598228822055496e+00 1.511009993527937745e+00 3.064750592980769722e-03 6.508443422023125757e-01
4.411764705882352811e-01 3.970588235294117752e+00 5.525084733054983488e+00 1.554496497760865736e+00 2.433175208152743400e-03 6.561707074826126362e-01
5.882352941176470784e-01 3.970588235294117752e+00 5.560123317595181192e+00 1.589535082301063440e+00 1.914433191264296825e-03 6.560310694894605499e-01
7.352941176470588758e-01 3.970588235294117752e+00 5.589530470035198206e+00 1.618942234741080455e+00 1.498857904367414213e-03 6.523188980986313057e-01
8.823529411764705621e-01 3.970588235294117752e+00 5.609167314301540586e+00 1.638579079007422834e+00 1.169178543607478794e-03 6.456159572224967613e-01
1.029411764705882470e+00 3.970588235294117752e+00 5.623938107632030281e+00 1.653349872337912529e+00 9.116382111206974099e-04 6.367895709851872921e-01
1.176470588235294157e+00 3.970588235294117752e+00 5.632196060899335777e+00 1.661607825605218025e+00 7.110591702114727342e-04 6.255203583917876564e-01
1.323529411764705843e+00 3.970588235294117752e+00 5.633706800976305828e+00 1.663118565682188077e+00 5.559670216884392236e-04 6.116582353473986045e-01
1.470588235294117752e+00 3.970588235294117752e+00 5.629570802677726249e+00 1.658982567383608497e+00 4.355194094302108606e-04 5.949105438705738491e-01
1.617647058823529438e+00 3.970588235294117752e+00 5.619305328405376443e+00 1.648717093111258691e+00 3.427956173809752955e-04 5.753811896545576454e-01
1.764705882352941124e+00 3.970588235294117752e+00 5.607055756771600841e+00 1.636467521477483089e+00 2.708496429175836270e-04 5.519640615733059086e-01
1.911764705882353033e+00 3.970588235294117752e+00 5.589452828841043441e+00 1.618864593546925690e+00 2.147056325570063798e-04 5.250654474123195303e-01
2.058823529411764941e+00 3.970588235294117752e+00 5.567045628102956556e+00 1.596457392808838804e+00 1.709751468468154645e-04 4.939828216652866200e-01
2.205882352941176627e+00 3.970588235294117752e+00 5.542758080107835994e+00 1.572169844813718242e+00 1.367904673535869249e-04 4.589777394256234211e-01
2.352941176470588314e+00 3.970588235294117752e+00 5.515633975299871317e+00 1.545045740005753565e+00 1.095876667301934950e-04 4.200403013365838767e-01
2.500000000000000000e+00 3.970588235294117752e+00 5.488858332352801739e+00 1.518270097058683987e+00 8.799542166814151183e-05 3.780494814248086533e-01
2.647058823529411686e+00 3.970588235294117752e+00 5.457068926324957658e+00 1.486480691030839907e+00 7.071829482188308938e-05 3.336861327956810452e-01
2.794117647058823817e+00 3.970588235294117752e+00 5.428807680471416042e+00 1.458219445177298290e+00 5.691759513477675700e-05 2.883410299566999124e-01
2.941176470588235503e+00 3.970588235294117752e+00 5.398085027881683651e+00 1.427496792587565899e+00 4.574997587581408224e-05 2.436419208814160908e-01
3.088235294117647189e+00 3.970588235294117752e+00 5.367849046793006451e+00 1.397260811498888700e+00 3.671816552880384244e-05 2.011133468547347813e-01
3.235294117647058876e+00 3.970588235294117752e+00 5.337770834860969593e+00 1.367182599566851842e+00 2.952885006754227273e-05 1.624581005264081057e-01
3.382352941176470562e+00 3.970588235294117752e+00 5.310179458127402441e+00 1.339591222833284689e+00 2.376795730513102132e-05 1.283019961658401764e-01
3.529411764705882248e+00 3.970588235294117752e+00 5.280998954360926589e+00 1.310410719066808838e+00 1.922751142844422186e-05 9.945810836706595048e-02
3.676470588235294379e+00 3.970588235294117752e+00 5.257309159391441611e+00 1.286720924097323859e+00 1.565930977191909101e-05 7.590113071279232237e-02
3.823529411764706065e+00 3.970588235294117752e+00 5.232870202341347365e+00 1.262281967047229614e+00 1.288003695032019785e-05 5.711934752930996478e-02
3.970588235294117752e+00 3.970588235294117752e+00 5.210346928643494024e+00 1.239758693349376273e+00 1.074884534578813870e-05 4.263403339061609676e-02
4.117647058823529882e+00 3.970588235294117752e+00 5.190733346376456225e+00 1.220145111082338474e+00 9.135029357290549531e-06 3.165779088618564385e-02
4.264705882352941124e+00 3.970588235294117752e+00 5.171739911024848979e+00 1.201151675730731228e+00 7.916809677254716792e-06 2.347827669261995723e-02
4.411764705882353255e+00 3.970588235294117752e+00 5.156198755974660486e+00 1.185610520680542734e+00 7.027977109641019459e-06 1.746087781209451628e-02
4.558823529411764497e+00 3.970588235294117752e+00 5.139559419638098703e+00 1.168971184343980951e+00 6.413536473025094350e-06 1.308278473590620411e-02
4.705882352941176627e+00 3.970588235294117752e+00 5.125011082687720432e+00 1.154422847393602680e+00 6.031620677927061813e-06 9.893432228532008169e-03
4.852941176470588758e+00 3.970588235294117752e+00 5.112844330235532198e+00 1.142256094941414446e+00 5.852003768858347774e-06 7.585955561705116576e-03
5.000000000000000000e+00 3.970588235294117752e+00 5.099168557245810973e+00 1.128580321951693222e+00 5.884346744046209758e-06 5.920278394389988721e-03
0.000000000000000000e+00 4.117647058823529882e+00 5.417751222916200149e+00 1.300104164092670267e+00 3.969688477294842401e-03 5.986339322494820259e-01
1.470588235294117696e-01 4.117647058823529882e+00 5.478656439965707392e+00 1.361009381142177510e+00 3.257430910001867224e-03 6.213419724734886573e-01
2.941176470588235392e-01 4.117647058823529882e+00 5.530456171240314411e+00 1.412809112416784529e+00 2.613450683588505481e-03 6.318111083706610120e-01
4.411764705882352811e-01 4.117647058823529882e+00 5.575417677746912659e+00 1.457770618923382777e+00 2.061660997517059720e-03 6.345085465892410514e-01
5.882352941176470784e-01 4.117647058823529882e+00 5.611044334003368661e+00 1.493397275179838779e+00 1.616495398641278752e-03 6.315199167887693976e-01
7.352941176470588758e-01 4.117647058823529882e+00 5.641671709261238732e+00 1.524024650437708850e+00 1.258262858343756540e-03 6.252158796444202693e-01
8.823529411764705621e-01 4.117647058823529882e+00 5.664659987551984521e+00 1.547012928728454639e+00 9.780067716074671708e-04 6.157362227031848434e-01
1.029411764705882470e+00 4.117647058823529882e+00 5.679359879153731860e+00 1.561712820330201978e+00 7.601845842968378130e-04 6.043736154975805075e-01
1.176470588235294157e+00 4.117647058823529882e+00 5.688060109831849509e+00 1.570413051008319627e+00 5.913639671842742078e-04 5.903459327376640031e-01
1.323529411764705843e+00 4.117647058823529882e+00 5.690260957326271907e+00 1.572613898502742025e+00 4.616743204914855350e-04 5.734843765771494573e-01
1.470588235294117752e+00 4.117647058823529882e+00 5.688053611927665010e+00 1.570406553104135128e+00 3.611515440953006460e-04 5.541503003701413466e-01
1.617647058823529438e+00 4.117647058823529882e+00 5.677983744614888195e+00 1.560336685791358313e+00 2.835612012716395912e-04 5.312542842114035269e-01
1.764705882352941124e+00 4.117647058823529882e+00 5.667235860235446232e+00 1.549588801411916350e+00 2.237991719307936341e-04 5.051522561413199774e-01
1.911764705882353033e+00 4.117647058823529882e+00 5.648591908699247099e+00 1.530944849875717217e+00 1.772046914212804792e-04 4.755523628354184629e-01
2.058823529411764941e+00 4.117647058823529882e+00 5.626705736545277503e+00 1.509058677721747621e+00 1.408882561148044779e-04 4.419696301115697001e-01
2.205882352941176627e+00 4.117647058823529882e+00 5.602105508856074501e+00 1.484458450032544619e+00 1.123896354310380665e-04 4.051481028372571069e-01
2.352941176470588314e+00 4.117647058823529882e+00 5.576254871336745467e+00 1.458607812513215585e+00 8.981954084008968837e-05 3.651914425085899252e-01
2.500000000000000000e+00 4.117647058823529882e+00 5.546999482112756397e+00 1.429352423289226515e+00 7.196201432730472329e-05 3.231552863646893203e-01
2.647058823529411686e+00 4.117647058823529882e+00 5.516117931784611628e+00 1.398470872961081746e+00 5.769912699567955437e-05 2.800463245291484604e-01
2.794117647058823817e+00 4.117647058823529882e+00 5.485545999330183164e+00 1.367898940506653283e+00 4.620214912271848921e-05 2.374052276550895624e-01
2.941176470588235503e+00 4.117647058823529882e+00 5.454774357096228599e+00 1.337127298272698717e+00 3.703492745623529703e-05 1.966773999981299703e-01
3.088235294117647189e+00 4.117647058823529882e+00 5.422861847370588073e+00 1.305214788547058191e+00 2.968854812328935216e-05 1.590187706254795885e-01
3.235294117647058876e+00 4.117647058823529882e+00 5.392528778122073874e+00 1.274881719298543992e+00 2.383505017855317115e-05 1.259502348448925946e-01
3.382352941176470562e+00 4.117647058823529882e+00 5.362673338576559701e+00 1.245026279753029819e+00 1.921189242270206121e-05 9.767677953740989960e-02
3.529411764705882248e+00 4.117647058823529882e+00 5.334129280663241879e+00 1.216482221839711997e+00 1.557196642298433668e-05 7.439641231344629180e-02
3.676470588235294379e+00 4.117647058823529882e+00 5.306837051733330313e+00 1.189189992909800431e+00 1.273653850517084249e-05 5.584691112917265082e-02
3.823529411764706065e+00 4.117647058823529882e+00 5.280887301604802353e+00 1.163240242781272471e+00 1.052556548783790820e-05 4.138964621743876360e-02
3.970588235294117752e+00 4.117647058823529882e+00 5.257519679489043973e+00 1.139872620665514091e+00 8.840204966358599964e-06 3.044679450928773623e-02
4.117647058823529882e+00 4.117647058823529882e+00 5.234543747868191765e+00 1.116896689044661883e+00 7.572153923845759793e-06 2.234485855327500090e-02
4.264705882352941124e+00 4.117647058823529882e+00 5.215043538085778252e+00 1.097396479262248370e+00 6.615629069850839638e-06 1.638503266865105543e-02
4.411764705882353255e+00 4.117647058823529882e+00 5.196256362693258524e+00 1.078609303869728642e+00 5.938645573531542210e-06 1.209031563415225059e-02
4.558823529411764497e+00 4.117647058823529882e+00 5.178276636164587998e+00 1.060629577341058116e+00 5.473501107305685802e-06 8.983949527275412322e-03
4.705882352941176627e+00 4.117647058823529882e+00 5.161490713623518189e+00 1.043843654799988308e+00 5.194771338247260575e-06 6.748767067895297157e-03
4.852941176470588758e+00 4.117647058823529882e+00 5.146839535626870799e+00 1.029192476803340917e+00 5.104139019631181164e-06 5.157465429452655695e-03
5.000000000000000000e+00 4.117647058823529882e+00 5.131111933057152186e+00 1.013464874233622304e+00 5.176562398015308310e-06 4.002723557713645797e-03
0.000000000000000000e+00 4.264705882352941124e+00 5.458708642070356554e+00 1.194002759717415429e+00 3.524652220698456118e-03 5.825532956369900983e-01
1.470588235294117696e-01 4.264705882352941124e+00 5.519659600316759729e+00 1.254953717963818605e+00 2.880105526813573225e-03 6.021758175472167185e-01
2.941176470588235392e-01 4.264705882352941124e+00 5.573667448369590716e+00 1.308961566016649591e+00 2.298583776080468429e-03 6.098684634746194266e-01
4.411764705882352811e-01 4.264705882352941124e+00 5.619863242442883156e+00 1.355157360089942031e+00 1.810854491414375100e-03 6.094860206375734002e-01
5.882352941176470784e-01 4.264705882352941124e+00 5.658126705146687030e+00 1.393420822793745906e+00 1.414234958440027104e-03 6.039284352725956539e-01
7.352941176470588758e-01 4.264705882352941124e+00 5.689259799115410132e+00 1.424553916762469008e+00 1.098935345601286190e-03 5.948636842030046168e-01
8.823529411764705621e-01 4.264705882352941124e+00 5.714377837463311849e+00 1.449671955110370725e+00 8.529921148967022949e-04 5.828191964564416461e-01
1.029411764705882470e+00 4.264705882352941124e+00 5.730628859808978071e+00 1.465922977456036946e+00 6.617356821901863861e-04 5.684314731146492550e-01
1.176470588235294157e+00 4.264705882352941124e+00 5.739841012576132329e+00 1.475135130223191204e+00 5.145931726588401714e-04 5.516777298089686754e-01
1.323529411764705843e+00 4.264705882352941124e+00 5.743730422677314706e+00 1.479024540324373582e+00 4.013492377852990014e-04 5.322023935347606205e-01
1.470588235294117752e+00 4.264705882352941124e+00 5.740954598214269566e+00 1.476248715861328442e+00 3.137361990091324217e-04 5.096081779808042667e-01
1.617647058823529438e+00 4.264705882352941124e+00 5.732884319264062611e+00 1.468178436911121487e+00 2.464324708357649497e-04 4.845982191388595872e-01
1.764705882352941124e+00 4.264705882352941124e+00 5.719420668783067541e+00 1.454714786430126416e+00 1.943002343060955012e-04 4.559936425336634236e-01
1.911764705882353033e+00 4.264705882352941124e+00 5.702749651055694535e+00 1.438043768702753411e+00 1.537289842798960076e-04 4.241788188836513318e-01
2.058823529411764941e+00 4.264705882352941124e+00 5.681808212179049633e+00 1.417102329826108509e+00 1.221928668999036670e-04 3.890894400308926304e-01
2.205882352941176627e+00 4.264705882352941124e+00 5.657311316515537314e+00 1.392605434162596190e+00 9.718205058593637859e-05 3.514589312850856517e-01
2.352941176470588314e+00 4.264705882352941124e+00 5.629394522812186885e+00 1.364688640459245761e+00 7.760560574201228129e-05 3.117402603784031889e-01
2.500000000000000000e+00 4.264705882352941124e+00 5.600932965861541213e+00 1.336227083508600089e+00 6.191999264944670484e-05 2.710266288193802775e-01
2.647058823529411686e+00 4.264705882352941124e+00 5.570480141925346018e+00 1.305774259572404894e+00 4.948120001856895088e-05 2.305663364424813122e-01
2.794117647058823817e+00 4.264705882352941124e+00 5.537642178841019280e+00 1.272936296488078156e+00 3.954428029313437811e-05 1.918244469872470159e-01
2.941176470588235503e+00 4.264705882352941124e+00 5.505605740727821384e+00 1.240899858374880260e+00 3.167307688961869526e-05 1.559620038843123613e-01
3.088235294117647189e+00 4.264705882352941124e+00 5.474162046712511831e+00 1.209456164359570707e+00 2.534651051336160327e-05 1.238644978881483644e-01
3.235294117647058876e+00 4.264705882352941124e+00 5.441872830227586277e+00 1.177166947874645153e+00 2.036025508470926370e-05 9.624821942053748969e-02
3.382352941176470562e+00 4.264705882352941124e+00 5.411108351586999987e+00 1.146402469234058863e+00 1.643837321640532163e-05 7.342140769500417330e-02
3.529411764705882248e+00 4.264705882352941124e+00 5.381723890861582760e+00 1.117018008508641636e+00 1.337448947252304067e-05 5.502018120904177828e-02
3.676470588235294379e+00 4.264705882352941124e+00 5.353486116098421732e+00 1.088780233745480608e+00 1.098419897737148049e-05 4.074940036539478200e-02
3.823529411764706065e+00 4.264705882352941124e+00 5.325519333556775869e+00 1.060813451203834745e+00 9.146955002865303321e-06 2.984750268852992897e-02
3.970588235294117752e+00 4.264705882352941124e+00 5.299942101546593953e+00 1.035236219193652829e+00 7.745049959569109607e-06 2.172908249814839779e-02
4.117647058823529882e+00 4.264705882352941124e+00 5.276663459793418554e+00 1.011957577440477429e+00 6.684165021740431682e-06 1.578294190019507992e-02
4.264705882352941124e+00 4.264705882352941124e+00 5.253400456847730382e+00 9.886945744947892578e-01 5.897322297676986157e-06 1.148297858353250663e-02
4.411764705882353255e+00 4.264705882352941124e+00 5.232328109654708292e+00 9.676222273017671682e-01 5.340971401749640358e-06 8.406191302736216661e-03
4.558823529411764497e+00 4.264705882352941124e+00 5.212971645384919306e+00 9.482657630319781816e-01 4.971350917853938061e-06 6.213379990412618015e-03
4.705882352941176627e+00 4.264705882352941124e+00 5.194306001640869752e+00 9.296001192879286279e-01 4.769497559690283537e-06 4.651566603620994542e-03
4.852941176470588758e+00 4.264705882352941124e+00 5.177980541543130144e+00 9.132746591901890199e-01 4.727576331122879986e-06 3.538296737063658173e-03
5.000000000000000000e+00 4.264705882352941124e+00 5.160576491839310442e+00 8.958706094863693181e-01 4.846827804097853030e-06 2.743617449723235492e-03
0.000000000000000000e+00 4.411764705882353255e+00 5.495024821046750496e+00 1.083260115164397241e+00 3.225922086807542048e-03 5.643217983901606116e-01
1.470588235294117696e-01 4.411764705882353255e+00 5.557501655486693615e+00 1.145736949604340360e+00 2.629319925075806075e-03 5.805388546509472336e-01
2.941176470588235392e-01 4.411764705882353255e+00 5.612719987222590134e+00 1.200955281340236880e+00 2.095934133939954432e-03 5.851481372139412107e-01
4.411764705882352811e-01 4.411764705882353255e+00 5.660992058956349382e+00 1.249227353073996127e+00 1.648888040004939295e-03 5.820075240525659499e-01
5.882352941176470784e-01 4.411764705882353255e+00 5.701206853166798538e+00 1.289442147284445284e+00 1.285996934666453146e-03 5.738303655921133117e-01
7.352941176470588758e-01 4.411764705882353255e+00 5.732789085823517539e+00 1.321024379941164284e+00 9.994881216505607010e-04 5.617619855670074047e-01
8.823529411764705621e-01 4.411764705882353255e+00 5.757362503485559557e+00 1.345597797603206303e+00 7.758263338617619890e-04 5.473428602789011110e-01
1.029411764705882470e+00 4.411764705882353255e+00 5.775134780661781875e+00 1.363370074779428620e+00 6.022711426899292429e-04 5.301586659034527305e-01
1.176470588235294157e+00 4.411764705882353255e+00 5.787075021369560091e+00 1.375310315487206836e+00 4.685681849736595891e-04 5.107499066739499272e-01
1.323529411764705843e+00 4.411764705882353255e+00 5.790017420569204987e+00 1.378252714686851732e+00 3.655535564180132963e-04 4.885745527593954862e-01
1.470588235294117752e+00 4.411764705882353255e+00 5.788819600104641694e+00 1.377054894222288439e+00 2.861622308145434380e-04 4.637851093982243711e-01
1.617647058823529438e+00 4.411764705882353255e+00 5.780830863692154153e+00 1.369066157809800899e+00 2.248387080036929632e-04 4.363666702255034613e-01
1.764705882352941124e+00 4.411764705882353255e+00 5.768248349505800121e+00 1.356483643623446866e+00 1.772277820060714050e-04 4.058411475225197074e-01
1.911764705882353033e+00 4.411764705882353255e+00 5.750835365237639607e+00 1.339070659355286352e+00 1.401515031390795603e-04 3.725394009138726092e-01
2.058823529411764941e+00 4.411764705882353255e+00 5.731809353377823157e+00 1.320044647495469903e+00 1.111481728597772466e-04 3.370805952979670783e-01
2.205882352941176627e+00 4.411764705882353255e+00 5.706239943627766209e+00 1.294475237745412954e+00 8.838443458148184347e-05 2.996567789300747520e-01
2.352941176470588314e+00 4.411764705882353255e+00 5.679674949162239805e+00 1.267910243279886551e+00 7.036341762680030614e-05 2.613381373737341806e-01
2.500000000000000000e+00 4.411764705882353255e+00 5.649252729266968309e+00 1.237488023384615055e+00 5.610044704322781587e-05 2.234222128880560265e-01
2.647058823529411686e+00 4.411764705882353255e+00 5.618587379546394978e+00 1.206822673664041723e+00 4.475734757592879148e-05 1.867749740305146844e-01
2.794117647058823817e+00 4.411764705882353255e+00 5.585947439954720650e+00 1.174182734072367396e+00 3.572550537458460922e-05 1.524608703094953999e-01
2.941176470588235503e+00 4.411764705882353255e+00 5.554029387759074510e+00 1.142264681876721255e+00 2.854777320460857482e-05 1.217385974142734112e-01
3.088235294117647189e+00 4.411764705882353255e+00 5.520732657074464811e+00 1.108967951192111556e+00 2.288166196152839800e-05 9.516959427147371475e-02
3.235294117647058876e+00 4.411764705882353255e+00 5.487341890555431867e+00 1.075577184673078612e+00 1.841493064867943803e-05 7.278771484996214569e-02
3.382352941176470562e+00 4.411764705882353255e+00 5.455741738686874953e+00 1.043977032804521698e+00 1.490049639732005844e-05 5.472057980858500981e-02
3.529411764705882248e+00 4.411764705882353255e+00 5.424176384120195316e+00 1.012411678237842061e+00 1.217172987490659421e-05 4.050578365167965822e-02
3.676470588235294379e+00 4.411764705882353255e+00 5.394889503311322443e+00 9.831247974289691882e-01 1.006386561495167571e-05 2.962442559808609044e-02
3.823529411764706065e+00 4.411764705882353255e+00 5.365471487728122213e+00 9.537067818457689583e-01 8.442357193235684260e-06 2.149804267623428577e-02
3.970588235294117752e+00 4.411764705882353255e+00 5.338475440143251483e+00 9.267107342608982279e-01 7.204231304553004560e-06 1.550901169960987314e-02
4.117647058823529882e+00 4.411764705882353255e+00 5.312676185202337642e+00 9.009114793199843874e-01 6.274619070194560888e-06 1.119019014784449796e-02
4.264705882352941124e+00 4.411764705882353255e+00 5.289357317955007076e+00 8.775926120726538215e-01 5.589734010927821627e-06 8.099336785770227046e-03
4.411764705882353255e+00 4.411764705882353255e+00 5.265944866072274522e+00 8.541801601899212670e-01 5.113460429111536205e-06 5.903401215508214533e-03
4.558823529411764497e+00 4.411764705882353255e+00 5.244411555393330815e+00 8.326468495109775603e-01 4.800467359074443926e-06 4.344741915829914564e-03
4.705882352941176627e+00 4.411764705882353255e+00 5.224631716705160578e+00 8.128670108228073232e-01 4.650850657639808732e-06 3.244711773238470598e-03
4.852941176470588758e+00 4.411764705882353255e+00 5.203478504488339595e+00 7.917137986059863408e-01 4.650739673227248377e-06 2.466433667166668779e-03
5.000000000000000000e+00 4.411764705882353255e+00 5.186073636218111460e+00 7.743089303357582054e-01 4.812282577203405936e-06 1.913141297325791522e-03
0.000000000000000000e+00 4.558823529411764497e+00 5.526155461006897696e+00 9.673319315951331987e-01 3.045898415087797476e-03 5.440516553551887347e-01
1.470588235294117696e-01 4.558823529411764497e+00 5.590243726721231710e+00 1.031420197309467213e+00 2.479373805491448708e-03 5.566168672021727382e-01
2.941176470588235392e-01 4.558823529411764497e+00 5.647913840038029321e+00 1.089090310626264824e+00 1.976800603231180196e-03 5.583849896308550331e-01
4.411764705882352811e-01 4.558823529411764497e+00 5.696406703116675629e+00 1.137583173704911133e+00 1.556911105073049452e-03 5.525858749111055568e-01
5.882352941176470784e-01 4.558823529411764497e+00 5.737252458976886516e+00 1.178428929565122019e+00 1.216045339062325325e-03 5.416610010627483929e-01
7.352941176470588758e-01 4.558823529411764497e+00 5.770450613299191289e+00 1.211627083887426792e+00 9.472366773054123395e-04 5.271577383306892406e-01
8.823529411764705621e-01 4.558823529411764497e+00 5.797256907761618727e+00 1.238433378349854230e+00 7.355926550296046406e-04 5.100995615235281999e-01
1.029411764705882470e+00 4.558823529411764497e+00 5.814729868273866842e+00 1.255906338862102345e+00 5.725205768338621163e-04 4.902275122479247682e-01
1.176470588235294157e+00 4.558823529411764497e+00 5.828809755911263935e+00 1.269986226499499438e+00 4.461731867419904273e-04 4.681416934699976773e-01
1.323529411764705843e+00 4.558823529411764497e+00 5.832510781360065621e+00 1.273687251948301125e+00 3.486542288998764291e-04 4.439345922740541295e-01
1.470588235294117752e+00 4.558823529411764497e+00 5.831342537559297767e+00 1.272519008147533270e+00 2.732265885704527946e-04 4.170376811594676547e-01
1.617647058823529438e+00 4.558823529411764497e+00 5.825095273291418962e+00 1.266271743879654466e+00 2.148608908988172694e-04 3.878825784187047709e-01
1.764705882352941124e+00 4.558823529411764497e+00 5.812287962462542978e+00 1.253464433050778482e+00 1.694253188968004712e-04 3.562247854140346837e-01
1.911764705882353033e+00 4.558823529411764497e+00 5.795300809178531409e+00 1.236477279766766912e+00 1.340721207027104132e-04 3.226944638514226416e-01
2.058823529411764941e+00 4.558823529411764497e+00 5.773878067253834345e+00 1.215054537842069848e+00 1.062327390421549157e-04 2.877397330955694943e-01
2.205882352941176627e+00 4.558823529411764497e+00 5.750393926164359293e+00 1.191570396752594796e+00 8.436418959292020113e-05 2.516742152854736791e-01
2.352941176470588314e+00 4.558823529411764497e+00 5.724269399307470252e+00 1.165445869895705755e+00 6.712009940673366629e-05 2.159676824944529450e-01
2.500000000000000000e+00 4.558823529411764497e+00 5.693390150254584725e+00 1.134566620842820228e+00 5.338161917466000564e-05 1.814360672446073963e-01
2.647058823529411686e+00 4.558823529411764497e+00 5.662400537729069150e+00 1.103577008317304653e+00 4.256089942226505866e-05 1.490998488062953431e-01
2.794117647058823817e+00 4.558823529411764497e+00 5.629137091136686699e+00 1.070313561724922202e+00 3.396480175961315675e-05 1.197924066818615157e-01
2.941176470588235503e+00 4.558823529411764497e+00 5.596023836349935721e+00 1.037200306938171224e+00 2.717474655683507702e-05 9.416114606903021322e-02
3.088235294117647189e+00 4.558823529411764497e+00 5.562579505669400959e+00 1.003755976257636462e+00 2.178546666683935294e-05 7.240379074037980867e-02
3.235294117647058876e+00 4.558823529411764497e+00 5.528883832044009239e+00 9.700603026322447420e-01 1.759006635255408942e-05 5.470178927679609365e-02
3.382352941176470562e+00 4.558823529411764497e+00 5.495976038645602912e+00 9.371525092338384155e-01 1.430656106526099802e-05 4.060347575553427402e-02
3.529411764705882248e+00 4.558823529411764497e+00 5.463859980280439288e+00 9.050364508686747911e-01 1.175327827646400481e-05 2.974516349316423322e-02
3.676470588235294379e+00 4.558823529411764497e+00 5.432368884022318767e+00 8.735453546105542699e-01 9.776721127094068102e-06 2.155964693966490320e-02
3.823529411764706065e+00 4.558823529411764497e+00 5.403068718404826498e+00 8.442451889930620013e-01 8.275807081435353958e-06 1.554821873272618608e-02
3.970588235294117752e+00 4.558823529411764497e+00 5.373397972423402891e+00 8.145744430116383938e-01 7.120387648416642510e-06 1.114956446730264346e-02
4.117647058823529882e+00 4.558823529411764497e+00 5.345791817627801201e+00 7.869682882160367043e-01 6.246997110267757669e-06 7.999740111128259348e-03
